ID,Instances of works,Abstract Title,Instance Title,Generic Descriptor,Number of parts,Voice in the Polyphony,Primary Language,Secondary Language,Style of discourse,Number of stanzas,Number of envois,Date,Authors,Author commentary,L Index,MW Index,RS Index,T Index (Motets),T Index (Songs),Lu Index,M Index,vdB Index (Rondeaux),Host work ID,Host Work Instance,Host Work Location,Other data,Edition,Manuscript Collocation
M 519,4,Bele sans orgueil et jone sans folie,Bele sans orguil et ione sans folie,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1304, 1",,229-1,,,519,,Li 265-4,2,,,,"D-BAs Lit. 115, fol. 8 rb"
M 519,5,Bele sans orgueil et jone sans folie,Bele sanz orgueil et ieune sanz folie,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1304, 1",,229-1,,,519,,Li 265-4,3,,,,"F-Pn nouv. acq. fr. 13521, fol. 384 va"
M 519,6,Bele sans orgueil et jone sans folie,Bele sanz orgueil et ione sanz folie,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1304, 1",,229-1,,,519,,,,,,,"F-Pn fr. 12581, fol. 87 vb"
M 522,1,Par un matin me levai,Par un matin me leuai,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"905, 1",,143-3,,,522,,Li 265-1047,1,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 210 r"
M 522,2,Par un matin me levai,Par un matin me levai,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"905, 1",,143-3,,,522,,Li 265-1047,2,,,,"F-Pn fr. 12615, fol. 182 r"
M 522,3,Par un matin me levai,Par un matin me leua,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"905, 1",,143-3,,,522,,Li 265-1047,3,,,,"F-MO H 196, fol. 49 vb"
M 522,4,Par un matin me levai,Par un matin me leuai,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"905, 1",,143-3,,,522,,Li 265-1047,4,,,,"F-Pn nouv. acq. fr. 13521, fol. 380 rb"
M 522,5,Par un matin me levai,Par vn matin me leuai,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"905, 1",,143-3,,,522,,Li 265-1047a,1,,,,"B-LEu sans cote, n° 3"
M 522,6,Par un matin me levai,Par un matin me leuai,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"905, 1",,143-3,,,522,,,,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 240 r"
M 523,1,Je ne puis plus durer sans vous,Je ne puis plus durer sanz uos,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"495, 1",,143-1,,,523,,Li 265-1047,1,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 209 v"
M 523,2,Je ne puis plus durer sans vous,Je ne puis plus durer sans vous,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"495, 1",,143-1,,,523,,Li 265-1047,2,,,,"F-Pn fr. 12615, fol. 182 r"
M 523,3,Je ne puis plus durer sans vous,Ie ne puis plus durer sans voz,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"495, 1",,143-1,,,523,,Li 265-1047,3,,,,"F-MO H 196, fol. 50 ra"
M 523,4,Je ne puis plus durer sans vous,Je ne puis plus durer sanz uos,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"495, 1",,143-1,,,523,,Li 265-1047,4,,,,"F-Pn nouv. acq. fr. 13521, fol. 380 va"
M 523,5,Je ne puis plus durer sans vous,Je n'i puis plus durer sans vous,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"495, 1",,143-1,,,523,,Li 265-1047a,1,,,,"B-LEu sans cote, n° 2"
M 526,1,Chascuns qui de bien amer,,,,Duplum,Langue d'oïl,,,,,,Richard de Fournival?,Attribution de C 759,,"718, 1",,127-3,,,526,,Li 223-4,1,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 216 v"
M 526a,1,Et florebit lilium,Et florebit lilium,,,,Latin,,,,,,Anonyme,,,,,127-2,,,526a,,,,,,,"E-BUlh s/n (Codex Las Huelgas), fol. 107 v"
M 528c,1,Par main s'est levee,Par main s'est leuee,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1519, 1",,225-2,,,528c,,Li 265-1304a,1,,,,"F-Pn fr. 844, fol. 207 vb"
M 528c,2,Par main s'est levee,Par main s'est leuee,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1519, 1",,225-2,,,528c,,Li 265-1304a,2,,,,"F-Pn fr. 12615, fol. 187 r"
M 528c,3,Par main s'est levee,Par main s'est leuee,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"1519, 1",,225-2,,,528c,,Li 265-1304,1,,,,"F-Pn nouv. acq. fr. 13521, fol. 382 vb"
M 528c,4,Par main s'est levee,Par main s'est leuee,,,Duplum,Langue d'oïl,,,,,,Moniot d'Arras,,,"1519, 1",,225-2,,,528c,,,,,,,"I-Rvat Reg. lat. 1490, fol. 46 (50) va"
M 533,1,Agmina milicie Candencia,Agmina milicie candencia,,,Triplum,Latin,,,,,,Anonyme,,,,,34-4,,,533,,Li 265-477b,1,,,,"D-BAs Lit. 115, fol. 4 ra"
M 535,1,Quant froidure a trait a fin,[…] amis m'a dounee sa mort,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"29, 1",,34-5,,,535,,Li 265-477a,1,,Manuscrit lacunaire,,"D-W Cod. Guelf. 1099 Helmst., fol. 134 r"
M 535,2,Quant froidure a trait a fin,Quant froidure trait a fin,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"29, 1",,34-5,,,535,,Li 265-477,1,,,,"F-Pn nouv. acq. fr. 13521, fol. 377 rb"
M 536,1,De la virge Katerine chanta,De la uirge katerine chanterai,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"771, 1",,34-2,,,536,,Li 265-477,1,,,,"F-Pn nouv. acq. fr. 13521, fol. 377 ra"
M 538,1,Jolieté et biauté et valour,Iolieté et biauté et valour,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"574, 1",,,,,538,,Li 265-952,1,,,,"F-MO H 196, fol. 148 v"
M 541,1,"Douz rossignolés jolis, or m'entendés",Doz rossignolés iolis or m'entendés,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"44, 1",,220-2,,,541,,Li 265-565,1,,,,"F-MO H 196, fol. 68 v"
M 541,2,"Douz rossignolés jolis, or m'entendés",Douz rossignolet iolis or m'entendez,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"44, 1",,220-2,,,541,,Li 265-565,2,,,,"F-Pn nouv. acq. fr. 13521, fol. 375 vb"
M 541,3,"Douz rossignolés jolis, or m'entendés",Dous rossagnolés iolis or m'entendeis,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"44, 1",,220-2,,,541,,Li 265-565,3,,,,"I-Tr Vari 42, fol. 32 ra"
M 541,4,"Douz rossignolés jolis, or m'entendés",Dous rousseignolés jolis c'or m'entendés,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"44, 1",,220-2,,,541,,,,,,,"I-Rvat Reg. lat. 1490, fol. 115 (132) ra"
M 543,1,"Virgo maria, mater speciosa",Uirgo maria mater speciosa,,,Triplum,Latin,,,,,,Anonyme,,,,,220-3,,,543,,Li 265-565a,1,,,,"D-BAs Lit. 115, fol. 58 va"
M 545,1,Desconfortés ai esté longuement,Desconfortés ai esté longuement,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"305, 1",,,,,545,,Li 265-490,1,,,,"F-MO H 196, fol. 170 v"
M 547,1,D'amours sont en grant esmai,,,,Duplum,,,,,,,Anonyme,,,,,170-1,,,547,,Li 265-1544a,1,,Incipit marginal : d'amours sont en grant esmai,,"F-Pn lat. 15139, fol. 290 v"
M 547,2,D'amours sont en grant esmai,D'amors sont en grant esmai,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1352, 3",,170-1,,,547,,Li 265-1544a,2,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 228 v"
M 547,3,D'amours sont en grant esmai,D'amors sont en grant,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1352, 3",,170-1,,,547,,Li 265-1544a,3,,,,"F-Pn fr. 12615, fol. 194 v"
M 547,4,D'amours sont en grant esmai,D'amours sunt en grant esmai,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1352, 3",,170-1,,,547,,Li 265-1544,1,,,,"F-MO H 196, fol. 138 r"
M 548,1,Renvoisiement irai,Renuoisiement irai,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"1105, 3",,170-2,,,548,,Li 265-1544,1,,,,"F-MO H 196, fol. 137 v"
M 554,1,Dieus! je n'i os aler,Diex ie n'i os aler,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"519, 1",,,,,554,,Li 265-520,1,,,,"F-MO H 196, fol. 141 v"
M 555,1,Amours qui m'aprist,Amors qui m'aprist,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"569, 1",,,,,555,,Li 265-520,1,,,,"F-MO H 196, fol. 142 r"
M 557,1,Bien me doi desconforter,Bien me doi desconforter,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"612, 1",,93-3,,,557,,Li 265-256,1,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 202 v"
M 557,2,Bien me doi desconforter,Bien me doi desconforter,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"612, 1",,93-3,,,557,,Li 265-256,2,,,,"F-MO H 196, fol. 185 v"
M 557,3,Bien me doi desconforter,,,,Duplum,,,,,,,Anonyme,,,"612, 1",,93-3,,,557,,Li 265-256b,1,,,,"E-Mn 20486, fol. 2 v"
M 558,1,Com li plus desesperés,Cum li plus desesperez,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"612, 2",,93-2,,,558,,Li 265-256,1,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 203 r"
M 558,2,Com li plus desesperés,Cvm li plus desesperés,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"612, 2",,93-2,,,558,,Li 265-256,2,,,,"F-MO H 196, fol. 186 r"
M 559,1,De gravi seminio,De graui seminio,,,Duplum,Latin,,,,,,Anonyme,,,,,93-1,,,559,,Li 265-256a,1,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 157 v"
M 559,2,De gravi seminio,De graui semineo,,,Teneur,Latin,,,,,,Anonyme,,,,,93-1,,,559,,Li 265-256b,1,,,,"E-Mn 20486, fol. 2 v"
M 560,1,Rien ne puet plus doumagier,Riens ne puet plus doumagier,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"357,   1",,159-1,,,560,,Li 265-1548a,1,,,,"F-MO H 196, fol. 147 r"
M 560,2,Rien ne puet plus doumagier,Rjen ne puet plus doumagier,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"357,   1",,159-1,,,560,,Li 265-1548,1,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 221 r"
M 561,1,Rien ne puet ma grant folie destorner,Riens ne puet ma grant folie destorner,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"1402, 1",,159-2,,,561,,Li 265-1548,1,,,,"F-MO H 196, fol. 146 v"
M 562,1,D'amer ne me faing je pas,D'amer ne me faig ie pas,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"621, 1",,,,,562,,Li 265-423,1,,,,"F-MO H 196, fol. 221 v"
M 562,2,D'amer ne me faing je pas,D'amer ne me fain ie pas,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"621, 1",,,,,562,,Li 265-423,2,,,,"D-BAs Lit. 115, fol. 50 va"
M 563,1,Onques d'amer ne fui las,Onques d'amer ne fui las,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"459, 1",,,,,563,,Li 265-423,1,,,,"F-MO H 196, fol. 222 r"
M 563,2,Onques d'amer ne fui las,Onques d'amer ne fui las,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"459, 1",,,,,563,,Li 265-423,2,,,,"D-BAs Lit. 115, fol. 50 vb"
M 564,1,A la rousee au serain,A la rousee au serain,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1397, 1",,287,,,564,,Li 265-34,1,,,,"F-Pn fr. 844, fol. 207 ra"
M 564,2,A la rousee au serain,A la rousee au serain,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1397, 1",,287,,,564,,Li 265-34,2,,,,"F-Pn fr. 12615, fol. 186 v"
M 565,1,"J'amaisse, mais je n'os amer",J'amaisse mais ie n'os amer,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1554, 1",,302,,,565,,Li 265-843,1,,,,"F-Pn fr. 12615, fol. 190 r"
M 566,1,Amours qui tant iés amer,Amours ki tant iés amere,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1423, 1",,,,,566,,Li 265-85,1,,,,"F-Pn fr. 12615, fol. 192 v"
M 567,1,La plus bele riens vivant,La plus bele riens uiuant,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1389, 1",,,,,567,,Li 265-982,1,,,,"F-MO H 196, fol. 253 r"
M 568,1,Ja ne me souvendra,Ia ne me souuendra,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"261, 1",,,,,568,,Li 265-847,1,,,,"F-MO H 196, fol. 261 r"
M 569,1,"Que ferai, biaus sire Dieus",Qve ferai biaus sire diex,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"821, 1",,393-1,,,569,,Li 265-1519,1,,,,"F-MO H 196, fol. 115 v"
M 569,2,"Que ferai, biaus sire Dieus",Qve ferai biau sire diex,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"821, 1",,393-1,,,569,,Li 265-1519,2,,,,"F-MO H 196, fol. 194 v"
M 569,3,"Que ferai, biaus sire Dieus",Que ferai biau sire dieus,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"821, 1",,393-1,,,569,,Li 265-1519,3,,,,"D-BAs Lit. 115, fol. 45 ra"
M 570,1,Ne puet faillir,Ne puet faillir,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"821, 1",,393-1,,,570,,Li 265-1519,1,,,,"F-MO H 196, fol. 116 r"
M 570,2,Ne puet faillir,Ne puet faillir,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"821, 1",,393-1,,,570,,Li 265-1519,2,,,,"F-MO H 196, fol. 195 r"
M 570,3,Ne puet faillir,Ne puet faillir,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"821, 1",,393-1,,,570,,Li 265-1519,3,,,,"D-BAs Lit. 115, fol. 45 rb"
M 570,4,Ne puet faillir,Ne puet faillir,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"821, 1",,393-1,,,570,,,,,,,"GB-Ob Douce 308, fol. 245 (258) ra"
M 573,1,Je ne quier mais a ma vie,Ie ne quier mais a ma uie,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"933, 3",,,,,573,,Li 265-911,1,,,,"D-BAs Lit. 115, fol. 15 ra"
M 574,1,Dieus! trop mal mi pert que j'aie amé,Dieus trop mal mi pert que i'aie amé,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"143, 1",,,,,574,,Li 265-911,1,,,,"D-BAs Lit. 115, fol. 15 rb"
M 579,1,Sor touz les maus est li maus d'Amours,Sor touz les maus est li maus d'amer,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1345, 1",,196-1,,,579,,Li 265-1634,1,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 246 r"
M 579,2,Sor touz les maus est li maus d'Amours,Sor tous les malz est li malz d'amors,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1345, 1",,196-1,,,579,,,2,,,,"GB-Ob Douce 308, fol. 244 (257) va"
M 580,1,"Audi, pater, salva nos, tu qui es",Audi pater salua nos tu qui es,,,Duplum,Latin,,,,,,Anonyme,,,,,196-2,,,580,,Li 265-1634a,1,,,,"D-BAs Lit. 115, fol. 5 vb"
M 584a,1,Mout m'a fait crueus assaus,Mout m'a feit crueus assaus,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"1394, 1",,,,,584a,,Li 265-1177,1,,,,"F-MO H 196, fol. 204 v"
M 584a,2,Mout m'a fait crueus assaus,Mout m'a fait cruieus asaut,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"1394, 1",,,,,584a,,Li 265-1177,2,,,,"F-Pn nouv. acq. fr. 13521, fol. 389 ra"
M 584b,1,"Hé! Dieus, tant sui de joie esloigniés",Hé diex tant sui de ioie esloigniés,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"444, 1",,237-1,,,584b,,Li 265-1177,1,,,,"F-MO H 196, fol. 205 r"
M 584b,2,"Hé! Dieus, tant sui de joie esloigniés",Hé diex tant sui de ioie esloignez,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"444, 1",,237-1,,,584b,,Li 265-1177,2,,,,"F-Pn nouv. acq. fr. 13521, fol. 389 rb"
M 590,1,"Haré, haré, hie!",Haré haré hye,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"575, 1",,131-3,,,590,,Li 265-739,1,,,,"D-W Cod. Guelf. 1099 Helmst., fol. 197 v"
M 590,2,"Haré, haré, hie!",Haré haré hie,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"575, 1",,131-3,,,590,,Li 265-739,2,,,,"F-Pn fr. 12615, fol. 180 r"
M 605,1,Adés mi tient Amours joli,Adés mi tient amors ioli,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"469, 1",,,,,605,,Li 265-111,1,,,,"F-MO H 196, fol. 124 r"
M 611,1,Bien me doi sor toutes riens,Bjen me doi sor toutes riens,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"190, 1",,,,,611,,Li 265-257,1,,,,"F-MO H 196, fol. 286 ra"
M 611,2,Bien me doi sor toutes riens,,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"190, 1",,,,,611,,Li 265-257,2,,,,"[F-B I 716], n° 24"
M 611,3,Bien me doi sor toutes riens,Bien me doi sor tote riens,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"190, 1",,,,,611,,Li 265-257,3,,,,"I-Tr Vari 42, fol. 9 va"
M 612,1,Je n'ai que que nus die,Ie n'ai quoi ke nuls en die,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"734, 1",,,,,612,,N 12,1,l. 517-532,,,"F-Dm 526, fol. 9 va"
M 612,2,Je n'ai que que nus die,Ie n'ai que que nus en die,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"734, 1",,,,,612,,Li 265-257,1,,,,"F-MO H 196, fol. 286 rb"
M 612,3,Je n'ai que que nus die,,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"734, 1",,,,,612,,Li 265-257,2,,,,"[F-B I 716], n° 24"
M 612,4,Je n'ai que que nus die,Je n'ai ken ke nus en die,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"734, 1",,,,,612,,Li 265-257,3,,,,"I-Tr Vari 42, fol. 9 vb"
M 617,1,El mois de mai,El mois de mai,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"877, 1",,,,,617,,Li 265-587,1,,,,"D-BAs Lit. 115, fol. 14 va"
M 618,1,Or ne sai que devenir,Or ne sai ie que deuenir,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"472, 1",,,,,618,,Li 265-1281,1,,,,"F-MO H 196, fol. 294 ra"
M 621,1,Adiés sont ces sades brunetes,Adiés sont ces sades brunetes,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"1380, 1",,,,,621,,Li 265-537,1,,,,"F-MO H 196, fol. 335 (333) rb"
M 628,1,L'autre jour par un matinet,L'autre iour par un matinet,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"995, 1",,,,,628,,Li 265-1008,1,,,,"F-MO H 196, fol. 284 va"
M 628,2,L'autre jour par un matinet,L'autre iour par vn matinet,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"995, 1",,,,,628,,Li 265-1008,2,,,,"D-BAs Lit. 115, fol. 22 va"
M 628,3,L'autre jour par un matinet,,,,Triplum,Langue d'oïl,,,,,,Anonyme,,,"995, 1",,,,,628,,Li 265-1008,3,,,,"[F-B I 716], n° 44"
M 629,1,Hier matinet,Hjer matinet,,,Duplum,Langue d'oïl,,,,,,Anonyme,,,"353, 1",,,,,629,,Li 265-1008,1,,,,"F-MO H 196, fol. 284 vb"
